,player_id,player,year,round,pick,position,school,last name,first name
1084,12059,Carl Nicks,1980,1,23,G,Indiana State,Nicks,Carl
1085,12064,Dyron Nix,1989,2,29,F,Tennessee,Nix,Dyron
1086,12066,Joakim Noah,2007,1,9,C,Florida,Noah,Joakim
1087,12069,David Noel,2006,2,39,F,North Carolina,Noel,David
1088,12070,Nerlens Noel,2013,1,6,C,Kentucky,Noel,Nerlens
1089,12072,Lucas Nogueira,2013,1,16,C,Estudiantes,Nogueira,Lucas
1090,12075,Jeff Nordgaard,1996,2,53,F,Wisconsin Green Bay,Nordgaard,Jeff
1091,12079,Ken Norman,1987,1,19,SF,Illinois,Norman,Ken
1092,12080,Audie Norris,1982,2,37,C,Jackson State,Norris,Audie
1093,12081,Moochie Norris,1996,2,33,G,West Florida,Norris,Moochie
1094,12087,Steve Novak,2006,2,32,SF,Marquette,Novak,Steve
1095,12089,Dirk Nowitzki,1998,1,9,PF,DJK WÃ¼rzburg,Nowitzki,Dirk
1096,12090,Frank Ntilikina,2017,1,8,PG,SIG Strasbourg,Ntilikina,Frank
1097,12096,Charles O'Bannon,1997,2,31,PG,UCLA,O'Bannon,Charles
1098,12097,Ed O'Bannon,1995,1,9,SF,UCLA,O'Bannon,Ed
1099,12105,Patrick O'Bryant,2006,1,9,C,Bradley,O'Bryant,Patrick
1100,12112,Mike O'Koren,1980,1,6,G/F,North Carolina,O'Koren,Mike
1101,12114,Jermaine O'Neal,1996,1,17,F/C,Eau Claire HS ,O'Neal,Jermaine
1102,12115,Shaquille O'Neal,1992,1,1,C,LSU,O'Neal,Shaquille
1103,12118,Kyle O'Quinn,2012,2,49,PF,Norfolk St.,O'Quinn,Kyle
1104,12122,Charles Oakley,1985,1,9,PF,Virginia Union,Oakley,Charles
1105,12125,Greg Oden,2007,1,1,C,Ohio State,Oden,Greg
1106,12126,Lamar Odom,1999,1,4,PF/SF,Rhode Island,Odom,Lamar
1107,12132,Semi Ojeleye,2017,2,37,SF/PF,SMU,Ojeleye,Semi
1108,12133,Emeka Okafor,2004,1,2,PF/C,Connecticut,Okafor,Emeka
1109,12134,Jahlil Okafor,2015,1,3,C,Duke,Okafor,Jahlil
1110,12135,Mehmet Okur,2001,2,38,C,Efes Pilsen,Okur,Mehmet
1111,12136,Victor Oladipo,2013,1,2,SG/PG,Indiana,Oladipo,Victor
1112,12139,Jawann Oldham,1980,2,41,C,Seattle,Oldham,Jawann
1113,12143,Brian Oliver,1990,2,32,G,Georgia Tech,Oliver,Brian
1114,12145,Jimmy Oliver,1991,2,39,G/F,Purdue,Oliver,Jimmy
1115,12148,Michael Olowokandi,1998,1,1,C,Pacific,Olowokandi,Michael
1116,12150,Kelly Olynyk,2013,1,13,C,Gonzaga,Olynyk,Kelly
1117,12152,Chinanu Onuaku,2016,2,37,PF/C,Louisville,Onuaku,Chinanu
1118,12155,Louis Orr,1980,2,29,F,Syracuse,Orr,Louis
1119,12157,Daniel Orton,2010,1,29,C,Kentucky,Orton,Daniel
1120,12159,Cedi Osman,2015,2,31,SG/SF,Anadolu Efes,Osman,Cedi
1121,12161,Greg Ostertag,1995,1,28,C,Kansas,Ostertag,Greg
1122,12167,Travis Outlaw,2003,1,23,SF,Starkville HS,Outlaw,Travis
1123,12169,Doug Overton,1991,2,40,PG,La Salle,Overton,Doug
1124,12171,Billy Owens,1991,1,3,SF,Syracuse,Owens,Billy
1125,12172,Chris Owens,2002,2,48,PF,Texas,Owens,Chris
1126,12180,Olumide Oyedeji,2000,2,42,PF,WÃ¼rzburg,Oyedeji,Olumide
1127,12182,Zaza Pachulia,2003,2,42,PF,Ãœlkerspor,Pachulia,Zaza
1128,12186,Scott Padgett,1999,1,28,PF,Kentucky,Padgett,Scott
1129,12188,Marcus Paige,2016,2,55,PG,North Carolina,Paige,Marcus
1130,12195,Walter Palmer,1990,2,33,C/F,Dartmouth,Palmer,Walter
1131,12197,Georgios Papagiannis,2016,1,13,C,Panathinaikos,Papagiannis,Georgios
1132,12198,Kostas Papanikolaou,2012,2,48,SF,Olympiacos,Papanikolaou,Kostas
1133,12204,Anthony Parker,1997,1,21,SG,Bradley,Parker,Anthony
1134,12205,Jabari Parker,2014,1,2,SF/PF,Duke,Parker,Jabari
1135,12208,Tony Parker,2001,1,28,PG,Paris Basket Racing,Parker,Tony
1136,12212,Cherokee Parks,1995,1,12,C,Duke,Parks,Cherokee
1137,12217,Chandler Parsons,2011,2,38,SF,Florida,Parsons,Chandler
1138,12223,Andrae Patterson,1998,2,46,SF,Indiana,Patterson,Andrae
1139,12225,Lamar Patterson,2014,2,48,SG/SF,Pittsburgh,Patterson,Lamar
1140,12226,Patrick Patterson,2010,1,14,PF,Kentucky,Patterson,Patrick
1141,12227,Ruben Patterson,1998,2,31,SF,Cincinnati,Patterson,Ruben
1142,12232,Chris Paul,2005,1,4,PG,Wake Forest,Paul,Chris
1143,12239,John Paxson,1983,1,19,PG,Notre Dame,Paxson,John
1144,12241,Adreian Payne,2014,1,15,PF,Michigan State,Payne,Adreian
1145,12242,Cameron Payne,2015,1,14,PG,Murray State,Payne,Cameron
1146,12243,Kenny Payne,1989,1,19,PF,Louisville,Payne,Kenny
1147,12245,Elfrid Payton,2014,1,10,PG,Louisiana Lafayette,Payton,Elfrid
1148,12246,Gary Payton,1990,1,2,PG,Oregon State,Payton,Gary
1149,12247,Gary Payton,1990,1,2,PG,Oregon State,Payton,Gary
1150,12251,Oleksiy Pecherov,2006,1,18,C,BC Kyiv,Pecherov,Oleksiy
1151,12254,Anthony Peeler,1992,1,15,SG,Missouri,Peeler,Anthony
1152,12263,Mike Peplowski,1993,2,52,C,Michigan State,Peplowski,Mike
1153,12264,Will Perdue,1988,1,11,C,Vanderbilt,Perdue,Will
1154,12265,Kendrick Perkins,2003,1,27,C,Ozen HS ,Perkins,Kendrick
1155,12266,Sam Perkins,1984,1,4,F/C,North Carolina,Perkins,Sam
1156,12272,Elliot Perry,1991,2,37,PG,Memphis State,Perry,Elliot
1157,12274,Tim Perry,1988,1,7,F,Temple,Perry,Tim
1158,12275,Chuck Person,1986,1,4,SF,Auburn,Person,Chuck
1159,12276,Wesley Person,1994,1,23,SG,Auburn,Person,Wesley
1160,12277,Alec Peters,2017,2,54,SF,Valparaiso,Peters,Alec
1161,12283,Morris Peterson,2000,1,21,SF/SG,Michigan State,Peterson,Morris
1162,12285,Johan Petro,2005,1,25,C,Pau-Orthez,Petro,Johan
1163,12296,Eddie Phillips,1982,1,21,SF,Alabama,Phillips,Eddie
1164,12299,Bobby Phills,1991,2,45,SG,Southern,Phills,Bobby
1165,12300,Eric Piatkowski,1994,1,15,SG,Nebraska,Piatkowski,Eric
1166,12302,Paul Pierce,1998,1,10,G/F,Kansas,Pierce,Paul
1167,12303,Ricky Pierce,1982,1,18,SF,Rice,Pierce,Ricky
1168,12307,Ed Pinckney,1985,1,10,PF,Villanova,Pinckney,Ed
1169,12312,Scottie Pippen,1987,1,5,SF,Central Arkansas,Pippen,Scottie
1170,12314,Dexter Pittman,2010,2,32,C,Texas,Pittman,Dexter
1171,12318,Mason Plumlee,2013,1,22,C,Duke,Plumlee,Mason
1172,12319,Miles Plumlee,2012,1,26,C,Duke,Plumlee,Miles
1173,12320,Gary Plummer,1984,2,45,F/C,Boston University,Plummer,Gary
1174,12321,Pavel Podkolzin,2004,1,21,C,Metis Varese,Podkolzin,Pavel
1175,12325,Scot Pollard,1997,1,19,C,Kansas,Pollard,Scot
1176,12327,Olden Polynice,1987,1,8,C,Virginia,Polynice,Olden
1177,12329,Quincy Pondexter,2010,1,26,SF,Washington,Pondexter,Quincy
1178,12331,Mark Pope,1996,2,52,F,Kentucky,Pope,Mark
1179,12334,Chris Porter,2000,2,55,F,Auburn,Porter,Chris
1180,12337,Otto Porter,2013,1,3,SF,Georgetown,Porter,Otto
1181,12338,Terry Porter,1985,1,24,PG,Wisconsin Stevens Point,Porter,Terry
1182,12340,Bobby Portis,2015,1,22,PF,Arkansas,Portis,Bobby
1183,12343,James Posey,1999,1,18,SG/SF,Xavier,Posey,James
1184,12344,Lavor Postell,2000,2,39,SG,St. John's,Postell,Lavor
1185,12346,Vitaly Potapenko,1996,1,12,C,Wright State,Potapenko,Vitaly
1186,12347,Leon Powe,2006,2,49,F,California,Powe,Leon
1187,12349,Dwight Powell,2014,2,45,PF,Stanford,Powell,Dwight
1188,12352,Norman Powell,2015,2,46,SG,UCLA,Powell,Norman
1189,12357,Paul Pressey,1982,1,20,SF,Tulsa,Pressey,Paul
1190,12360,Harold Pressley,1986,1,17,SF,Villanova,Pressley,Harold
1191,12363,Brent Price,1992,2,32,G,Oklahoma,Price,Brent
1192,12365,Mark Price,1986,2,25,PG,Georgia Tech,Price,Mark
1193,12371,Tayshaun Prince,2002,1,23,SF,Kentucky,Prince,Tayshaun
1194,12373,Kevin Pritchard,1990,2,34,G,Kansas,Pritchard,Kevin
1195,12374,Laron Profit,1999,2,38,SG/SF,Maryland,Profit,Laron
1196,12375,Gabe Pruitt,2007,2,32,PG,USC,Pruitt,Gabe
1197,12376,Joel Przybilla,2000,1,9,C,Minnesota,Przybilla,Joel
1198,12382,Zhou Qi,2016,2,43,C,Xinjiang Flying Tigers,Qi,Zhou
1199,12386,Brian Quinnett,1989,2,50,F,Washington State,Quinnett,Brian
1200,12387,Ivan Rabb,2017,2,35,PF,California,Rabb,Ivan
1201,12401,Ed Rains,1981,2,30,F,South Alabama,Rains,Ed
1202,12404,Peter John Ramos,2004,2,32,C,Caguas,Ramos,Peter John
1203,12408,Mark Randall,1991,1,26,PF,Kansas,Randall,Mark
1204,12410,Julius Randle,2014,1,7,PF,Kentucky,Randle,Julius
1205,12411,Anthony Randolph,2008,1,14,PF,LSU,Randolph,Anthony
1206,12413,Zach Randolph,2001,1,19,PF,Michigan State,Randolph,Zach
1207,12415,Kelvin Ransey,1980,1,4,G,Ohio State,Ransey,Kelvin
1208,12418,Blair Rasmussen,1985,1,15,C,Oregon,Rasmussen,Blair
1209,12422,Theo Ratliff,1995,1,18,PF/C,Wyoming,Ratliff,Theo
1210,12423,Andy Rautins,2010,2,38,SG,Syracuse,Rautins,Andy
1211,12424,Leo Rautins,1983,1,17,SF,Syracuse,Rautins,Leo
1212,12428,James Ray,1980,1,5,F,Jacksonville,Ray,James
1213,12436,Michael Redd,2000,2,43,SG,Ohio State,Redd,Michael
1214,12441,Justin Reed,2004,2,40,SF,Mississippi,Reed,Justin
1215,12445,Bryant Reeves,1995,1,6,C,Oklahoma State,Reeves,Bryant
1216,12446,Khalid Reeves,1994,1,12,PG,Arizona,Reeves,Khalid
1217,12450,Don Reid,1995,2,58,F,Georgetown,Reid,Don
1218,12454,Ryan Reid,2010,2,57,PF,Florida State,Reid,Ryan
1219,12458,Terrence Rencher,1995,2,32,G,Texas,Rencher,Terrence
1220,12462,Shawn Respert,1995,1,8,SG,Michigan State,Respert,Shawn
1221,12465,Jerry Reynolds,1985,1,22,G/F,LSU,Reynolds,Jerry
1222,12468,Rodrick Rhodes,1997,1,24,SG,USC,Rhodes,Rodrick
1223,12469,Glen Rice,1989,1,4,SF,Michigan,Rice,Glen
1224,12470,Glen Rice,1989,1,4,SF,Michigan,Rice,Glen
1225,12471,Chris Richard,2007,2,41,PF,Florida,Richard,Chris
1226,12473,Jason Richardson,2001,1,5,SG,Michigan State,Richardson,Jason
1227,12475,Josh Richardson,2015,2,40,SG,Tennessee,Richardson,Josh
1228,12476,Malachi Richardson,2016,1,22,SG,Syracuse,Richardson,Malachi
1229,12479,Pooh Richardson,1989,1,10,PG,UCLA,Richardson,Pooh
1230,12480,Quentin Richardson,2000,1,18,SF/SG,DePaul,Richardson,Quentin
1231,12481,Mitch Richmond,1988,1,5,SG,Kansas State,Richmond,Mitch
1232,12484,Isaiah Rider,1993,1,5,SG,UNLV,Rider,Isaiah
1233,12486,Luke Ridnour,2003,1,14,PG,Oregon,Ridnour,Luke
1234,12493,Eric Riley,1993,2,33,C,Michigan,Riley,Eric
1235,12495,Ron Riley,1996,2,47,G/F,Arizona State,Riley,Ron
1236,12501,Austin Rivers,2012,1,10,SG,Duke,Rivers,Austin
1237,12502,David Rivers,1988,1,25,PG,Notre Dame,Rivers,David
1238,12503,Doc Rivers,1983,2,31,PG,Marquette,Rivers,Doc
1239,12513,Fred Roberts,1982,2,27,PF,BYU,Roberts,Fred
1240,12515,Lawrence Roberts,2005,2,55,F,Mississippi State,Roberts,Lawrence
1241,12517,Stanley Roberts,1991,1,23,C,Real Madrid,Roberts,Stanley
1242,12518,Alvin Robertson,1984,1,7,G,Arkansas,Robertson,Alvin
1243,12520,Ryan Robertson,1999,2,45,G,Kansas,Robertson,Ryan
1244,12523,Bernard Robinson,2004,2,45,SF,Michigan,Robinson,Bernard
1245,12524,Chris Robinson,1996,2,51,G,Western Kentucky,Robinson,Chris
1246,12525,Cliff Robinson,1989,2,36,PF/C,Connecticut,Robinson,Cliff
1247,12527,David Robinson,1987,1,1,C,Navy,Robinson,David
1248,12530,Glenn Robinson,1994,1,1,SF,Purdue,Robinson,Glenn
1249,12531,Glenn Robinson,1994,1,1,SF,Purdue,Robinson,Glenn
1250,12534,James Robinson,1993,1,21,SG,Alabama,Robinson,James
1251,12536,Nate Robinson,2005,1,21,G,Washington,Robinson,Nate
1252,12537,Oliver Robinson,1982,2,24,SG,UAB,Robinson,Oliver
1253,12539,Rumeal Robinson,1990,1,10,PG,Michigan,Robinson,Rumeal
1254,12541,Thomas Robinson,2012,1,5,PF,Kansas,Robinson,Thomas
1255,12543,Wayne Robinson,1980,2,31,F,Virginia Tech,Robinson,Wayne
1256,12552,Dennis Rodman,1986,2,27,PF,Southeastern Oklahoma State,Rodman,Dennis
1257,12554,Lou Roe,1995,2,30,F,UMass,Roe,Lou
1258,12555,Carlos Rogers,1994,1,11,SF,Tennessee State,Rogers,Carlos
1259,12557,Johnny Rogers,1986,2,34,PF,UC Irvine,Rogers,Johnny
1260,12559,Rodney Rogers,1993,1,9,PF,Wake Forest,Rogers,Rodney
1261,12560,Roy Rogers,1996,1,22,F,Alabama,Rogers,Roy
1262,12568,Rajon Rondo,2006,1,21,PG,Kentucky,Rondo,Rajon
1263,12570,Sean Rooks,1992,2,30,PF/C,Arizona,Rooks,Sean
1264,12571,Derrick Rose,2008,1,1,PG,Memphis,Rose,Derrick
1265,12572,Jalen Rose,1994,1,13,G/F,Michigan,Rose,Jalen
1266,12573,Malik Rose,1996,2,44,F,Drexel,Rose,Malik
1267,12580,Terrence Ross,2012,1,8,SG,Washington,Ross,Terrence
1268,12581,Doug Roth,1989,2,41,C,Tennessee,Roth,Doug
1269,12591,Brian Rowsom,1987,2,34,PF,UNC Wilmington,Rowsom,Brian
1270,12592,Brandon Roy,2006,1,6,SG,Washington,Roy,Brandon
1271,12596,Clifford Rozier,1994,1,16,PF,Louisville,Rozier,Clifford
1272,12597,Terry Rozier,2015,1,16,PG,Louisville,Rozier,Terry
1273,12598,Ricky Rubio,2009,1,5,PG,DKV Joventut,Rubio,Ricky
1274,12604,Michael Ruffin,1999,2,32,PF,Tulsa,Ruffin,Michael
1275,12608,Jeff Ruland,1980,2,25,F/C,Iona,Ruland,Jeff
1276,12611,Stefano Rusconi,1990,2,52,PF/C,Ranger Varese,Rusconi,Stefano
1277,12612,Brandon Rush,2008,1,13,SG,Kansas,Rush,Brandon
1278,12613,Kareem Rush,2002,1,20,SG,Missouri,Rush,Kareem
1279,12615,Bryon Russell,1993,2,45,SF,Long Beach State,Russell,Bryon
1280,12618,D'Angelo Russell,2015,1,2,PG,Ohio State,Russell,D'Angelo
1281,12624,Arvydas Sabonis,1986,1,24,C,Zalgiris,Sabonis,Arvydas
1282,12625,Domantas Sabonis,2016,1,11,PF/C,Gonzaga,Sabonis,Domantas
1283,12626,Robert Sacre,2012,2,60,C,Gonzaga,Sacre,Robert
1284,12629,John Salley,1986,1,11,PF,Georgia Tech,Salley,John
1285,12630,John Salmons,2002,1,26,SF/SG,Miami,Salmons,John
1286,12633,Soumaila Samake,2000,2,36,C,Cincinnati Stuff,Samake,Soumaila
1287,12634,Cheikh Samb,2006,2,51,C,WTC CornellÃ ,Samb,Cheikh
1288,12636,Jamal Sampson,2002,2,47,C,California,Sampson,Jamal
1289,12637,Ralph Sampson,1983,1,1,C,Virginia,Sampson,Ralph
1290,12642,Jeff Sanders,1989,1,20,PF/C,Georgia Southern,Sanders,Jeff
1291,12643,Larry Sanders,2010,1,15,C,VCU,Sanders,Larry
1292,12650,Wayne Sappleton,1982,2,38,F,Loyola (IL),Sappleton,Wayne
1293,12651,Dario Saric,2014,1,12,SF/PF,Cibona Zagreb,Saric,Dario
1294,12652,Jason Sasser,1996,2,41,F,Texas Tech,Sasser,Jason
1295,12653,Jeryl Sasser,2001,1,22,SG,SMU,Sasser,Jeryl
1296,12655,Kenny Satterfield,2001,2,54,PG,Cincinnati,Satterfield,Kenny
1297,12663,Brian Scalabrine,2001,2,35,PF,USC,Scalabrine,Brian
1298,12665,DeWayne Scales,1980,2,36,F,LSU,Scales,DeWayne
1299,12674,Danny Schayes,1981,1,13,F/C,Syracuse,Schayes,Danny
1300,12677,Steve Scheffler,1990,2,39,C/F,Purdue,Scheffler,Steve
1301,12682,Dwayne Schintzius,1990,1,24,C,Florida,Schintzius,Dwayne
1302,12686,Russ Schoene,1982,2,45,F/C,Chattanooga,Schoene,Russ
1303,12689,Detlef Schrempf,1985,1,8,SF/PF,Washington,Schrempf,Detlef
1304,12695,Luis Scola,2002,2,56,PF,TAU CerÃ¡mica,Scola,Luis
1305,12699,Byron Scott,1983,1,4,SG,Arizona State,Scott,Byron
1306,12701,Dennis Scott,1990,1,4,SG/SF,Georgia Tech,Scott,Dennis
1307,12703,Mike Scott,2012,2,43,PF,Virginia,Scott,Mike
1308,12705,Shawnelle Scott,1994,2,43,C,St. John's,Scott,Shawnelle
1309,12708,Carey Scurry,1985,2,37,F,LIU Brooklyn,Scurry,Carey
1310,12711,Malik Sealy,1992,1,14,SF,St. John's,Sealy,Malik
1311,12715,Thabo Sefolosha,2006,1,13,SG,Angelico Biella,Sefolosha,Thabo
1312,12716,Rony Seikaly,1988,1,9,C,Syracuse,Seikaly,Rony
1313,12718,Josh Selby,2011,2,49,PG,Kansas,Selby,Josh
1314,12720,Brad Sellers,1986,1,9,C,Ohio State,Sellers,Brad
1315,12726,Mouhamed Sene,2006,1,10,C,Verviers-Pepinster,Sene,Mouhamed
1316,12729,Ansu Sesay,1998,2,30,SF,Mississippi,Sesay,Ansu
1317,12730,Ramon Sessions,2007,2,56,PG,Nevada,Sessions,Ramon
1318,12731,Ha Seung-Jin,2004,2,46,C,Yonsei University,Seung-Jin,Ha
1319,12732,Tom Sewell,1984,1,22,G,Lamar,Sewell,Tom
1320,12736,Charles Shackleford,1988,2,32,F/C,NC State,Shackleford,Charles
1321,12740,God Shammgod,1997,2,45,PG,Providence,Shammgod,God
1322,12745,Walter Sharpe,2008,2,32,PF,UAB,Sharpe,Walter
1323,12748,Brian Shaw,1988,1,24,SG,UC Santa Barbara,Shaw,Brian
1324,12749,Casey Shaw,1998,2,37,C,Toledo,Shaw,Casey
1325,12752,Craig Shelton,1980,2,28,F,Georgetown,Shelton,Craig
1326,12754,Tornike Shengelia,2012,2,54,SF,Spirou Charleroi,Shengelia,Tornike
1327,12767,Iman Shumpert,2011,1,17,SG,Georgia Tech,Shumpert,Iman
1328,12769,Pascal Siakam,2016,1,27,PF,New Mexico State,Siakam,Pascal
1329,12782,Wayne Simien,2005,1,29,F,Kansas,Simien,Wayne
1330,12783,Ben Simmons,2016,1,1,PF/PG,LSU,Simmons,Ben
1331,12784,Bobby Simmons,2001,2,42,F/G,DePaul,Simmons,Bobby
1332,12785,Cedric Simmons,2006,1,15,SF,NC State,Simmons,Cedric
1333,12791,Lionel Simmons,1990,1,7,SF,La Salle,Simmons,Lionel
1334,12792,Miles Simon,1998,2,42,SG,Arizona,Simon,Miles
1335,12794,Dickey Simpkins,1994,1,21,PF,Providence,Simpkins,Dickey
1336,12802,Kyle Singler,2011,2,33,SF,Duke,Singler,Kyle
1337,12803,Sean Singletary,2008,2,42,PG,Virginia,Singletary,Sean
1338,12804,Chris Singleton,2011,1,18,SF,Florida State,Singleton,Chris
1339,12808,Charlie Sitton,1984,2,38,F,Oregon State,Sitton,Charlie
1340,12809,Peyton Siva,2013,2,56,PG,Louisville,Siva,Peyton
1341,12810,Scott Skiles,1986,1,22,PG,Michigan State,Skiles,Scott
1342,12812,Brian Skinner,1998,1,22,F/C,Baylor,Skinner,Brian
1343,12818,Jose Slaughter,1982,2,43,SG,Portland,Slaughter,Jose
1344,12819,Tamar Slay,2002,2,54,SG,Marshall,Slay,Tamar
1345,12823,Tom Sluby,1984,2,41,G,Notre Dame,Sluby,Tom
1346,12824,Keith Smart,1988,2,41,G,Indiana,Smart,Keith
1347,12825,Marcus Smart,2014,1,6,PG,Oklahoma State,Smart,Marcus
1348,12833,Charles Smith,1988,1,3,PF,Pittsburgh,Smith,Charles
1349,12833,Charles Smith,1997,1,26,SG,New Mexico,Smith,Charles
1350,12834,Charles Smith,1988,1,3,PF,Pittsburgh,Smith,Charles
1351,12834,Charles Smith,1997,1,26,SG,New Mexico,Smith,Charles
1352,12835,Charles Smith,1988,1,3,PF,Pittsburgh,Smith,Charles
1353,12835,Charles Smith,1997,1,26,SG,New Mexico,Smith,Charles
1354,12836,Chris Smith,1992,2,34,G,Connecticut,Smith,Chris
1355,12837,Chris Smith,1992,2,34,G,Connecticut,Smith,Chris
1356,12839,Craig Smith,2006,2,36,F,Boston College,Smith,Craig
1357,12842,Derek Smith,1982,2,35,SG,Louisville,Smith,Derek
1358,12845,Donta Smith,2004,2,34,SF,Southeastern Illinois,Smith,Donta
1359,12846,Doug Smith,1991,1,6,PF,Missouri,Smith,Doug
1360,12854,Jabari Smith,2000,2,45,C,LSU,Smith,Jabari
1361,12855,Jason Smith,2007,1,20,PF,Colorado State,Smith,Jason
1362,12858,Joe Smith,1995,1,1,PF,Maryland,Smith,Joe
1363,12860,Josh Smith,2004,1,17,SF,Oak Hill Academy,Smith,Josh
1364,12861,Keith Smith,1986,2,45,PG,Loyola Marymount,Smith,Keith
1365,12863,Kenny Smith,1987,1,6,PG,North Carolina,Smith,Kenny
1366,12864,LaBradford Smith,1991,1,19,SG,Louisville,Smith,LaBradford
1367,12865,Larry Smith,1980,2,24,F/C,Alcorn State,Smith,Larry
1368,12866,Leon Smith,1999,1,29,PF,King College Prep HS,Smith,Leon
1369,12867,Michael Smith,1994,2,35,F,Providence,Smith,Michael
1370,12867,Michael Smith,1989,1,13,PF,BYU,Smith,Michael
1371,12868,Michael Smith,1994,2,35,F,Providence,Smith,Michael
1372,12868,Michael Smith,1989,1,13,PF,BYU,Smith,Michael
1373,12869,Mike Smith,2000,2,35,F,Louisiana-Monroe,Smith,Mike
1374,12870,Nolan Smith,2011,1,21,PG,Duke,Smith,Nolan
1375,12871,Otis Smith,1986,2,41,SG,Jacksonville,Smith,Otis
1376,12875,Reggie Smith,1992,2,31,C,TCU,Smith,Reggie
1377,12877,Russ Smith,2014,2,47,PG/SG,Louisville,Smith,Russ
1378,12880,Steve Smith,1991,1,5,SG,Michigan State,Smith,Steve
1379,12884,Tony Smith,1990,2,51,G,Marquette,Smith,Tony
1380,12887,Rik Smits,1988,1,2,C,Marist,Smits,Rik
1381,12888,Mike Smrek,1985,2,25,C,Canisius,Smrek,Mike
1382,12890,Tony Snell,2013,1,20,SF,New Mexico,Snell,Tony
1383,12891,Eric Snow,1995,2,43,PG,Michigan State,Snow,Eric
1384,12893,Kirk Snyder,2004,1,16,SG,Nevada,Snyder,Kirk
1385,12899,Will Solomon,2001,2,33,PG,Clemson,Solomon,Will
1386,12901,Darius Songaila,2002,2,50,PF,Wake Forest,Songaila,Darius
1387,12905,Pape Sow,2004,2,47,PF,Cal State Fullerton,Sow,Pape
1388,12908,Vassilis Spanoulis,2004,2,50,PG,Maroussi,Spanoulis,Vassilis
1389,12914,Marreese Speights,2008,1,16,PF,Florida,Speights,Marreese
1390,12916,Elmore Spencer,1992,1,25,C,UNLV,Spencer,Elmore
1391,12917,Felton Spencer,1990,1,6,C,Louisville,Spencer,Felton
1392,12920,Tiago Splitter,2007,1,28,C,TAU CerÃ¡mica,Splitter,Tiago
1393,12923,Latrell Sprewell,1992,1,24,SG,Alabama,Sprewell,Latrell
1394,12927,Ryan Stack,1998,2,48,C,South Carolina,Stack,Ryan
1395,12928,Jerry Stackhouse,1995,1,3,SG,North Carolina,Stackhouse,Jerry
1396,12934,Terence Stansbury,1984,1,15,G,Temple,Stansbury,Terence
1397,12937,Nik Stauskas,2014,1,8,SG,Michigan,Stauskas,Nik
1398,12940,Matt Steigenga,1992,2,52,F,Michigan State,Steigenga,Matt
1399,12941,Vladimir Stepania,1998,1,27,C,Olimpija Ljubljana,Stepania,Vladimir
1400,12943,Everette Stephens,1988,2,31,G,Purdue,Stephens,Everette
1401,12946,Lance Stephenson,2010,2,40,SG,Cincinnati,Stephenson,Lance
1402,12948,Brook Steppe,1982,1,17,SG,Georgia Tech,Steppe,Brook
1403,12949,Barry Stevens,1985,2,43,G/F,Iowa State,Stevens,Barry
1404,12951,DeShawn Stevenson,2000,1,23,SG,Washington Union HS,Stevenson,DeShawn
1405,12953,Kebu Stewart,1997,2,35,SF/PF,Cal State Bakersfield,Stewart,Kebu
1406,12958,Steve Stipanovich,1983,1,2,C,Missouri,Stipanovich,Steve
1407,12959,Bryant Stith,1992,1,13,SG,Virginia,Stith,Bryant
1408,12964,John Stockton,1984,1,16,G,Gonzaga,Stockton,John
1409,12966,Ed Stokes,1993,2,35,C,Arizona,Stokes,Ed
1410,12967,Greg Stokes,1985,2,33,F/C,Iowa,Stokes,Greg
1411,12968,Jarnell Stokes,2014,2,35,PF,Tennessee,Stokes,Jarnell
1412,12972,Diamond Stone,2016,2,40,C,Maryland,Stone,Diamond
1413,12976,Damon Stoudamire,1995,1,7,PG,Arizona,Stoudamire,Damon
1414,12977,Salim Stoudamire,2005,2,31,G,Arizona,Stoudamire,Salim
1415,12978,Amar'e Stoudemire,2002,1,9,PF/C,Cypress Creek HS,Stoudemire,Amar'e
1416,12980,D.J. Strawberry,2007,2,59,PG,Maryland,Strawberry,D.J.
1417,12985,Rod Strickland,1988,1,19,PG,DePaul,Strickland,Rod
1418,12988,Derek Strong,1990,2,47,F,Xavier,Strong,Derek
1419,12989,Lamont Strothers,1991,2,43,G,Christopher Newport,Strothers,Lamont
1420,12990,John Stroud,1980,2,27,F,Mississippi,Stroud,John
1421,12992,Rodney Stuckey,2007,1,15,SG,Eastern Washington,Stuckey,Rodney
1422,12996,Jared Sullinger,2012,1,21,PF,Ohio St.,Sullinger,Jared
1423,12997,DaJuan Summers,2009,2,35,PF,Georgetown,Summers,DaJuan
1424,13001,Jon Sundvold,1983,1,16,PG,Missouri,Sundvold,Jon
1425,13002,Bob Sura,1995,1,17,SG,Florida State,Sura,Bob
1426,13006,Greg Sutton,1991,2,49,G,Oral Roberts,Sutton,Greg
1427,13009,Caleb Swanigan,2017,1,26,PF,Purdue,Swanigan,Caleb
1428,13013,Robert Swift,2004,1,12,C,Bakersfield HS,Swift,Robert
1429,13015,Stromile Swift,2000,1,2,PF/C,LSU,Swift,Stromile
1430,13017,Pape Sy,2010,2,53,SF,STB Le Havre,Sy,Pape
1431,13021,Wally Szczerbiak,1999,1,6,SG/SF,Miami (OH),Szczerbiak,Wally
1432,13025,Chris Taft,2005,2,42,F,Pittsburgh,Taft,Chris
1433,13028,Roy Tarpley,1986,1,7,C,Michigan,Tarpley,Roy
1434,13031,Jayson Tatum,2017,1,3,SF,Duke,Tatum,Jayson
